,0,1,2,3,4,5,6,7,8,9,10,11
3503,cds-WP_002909089.1,cds-WP_004152360.1,cds-WP_004151930.1,cds-WP_004175476.1,cds-WP_002907658.1,cds-WP_002885691.1,cds-WP_002890398.1,cds-WP_004147503.1,cds-WP_004192681.1,cds-WP_002883173.1,cds-WP_002882911.1,cds-AF52_RS27390
3504,cds-WP_002914771.1,cds-WP_004898979.1,cds-WP_002918627.1,cds-WP_004192071.1,cds-WP_002895049.1,cds-WP_004150456.1,cds-WP_002918373.1,cds-WP_021441596.1,cds-WP_050484277.1,cds-WP_004181538.1,cds-WP_002894712.1,cds-WP_002913158.1
3505,cds-WP_004151780.1,cds-WP_032429766.1,cds-AF52_RS26965,cds-WP_032430225.1,cds-WP_004145006.1,cds-WP_004173845.1,cds-WP_021440254.1,cds-WP_002902876.1,cds-WP_002914342.1,cds-WP_002883211.1,cds-WP_002901763.1,cds-AF52_RS26730
3506,cds-WP_032429899.1,cds-WP_004186128.1,cds-WP_002904403.1,cds-WP_002886707.1,cds-WP_004150944.1,cds-WP_004147581.1,cds-WP_002918382.1,cds-WP_032429874.1,cds-WP_004174747.1,cds-WP_004192057.1,cds-WP_004186726.1,cds-WP_004150214.1
3507,cds-WP_187079190.1,cds-WP_187079190.1,cds-WP_002909005.1,cds-WP_002907733.1,cds-WP_002884342.1,cds-WP_002884725.1,cds-WP_032430294.1,cds-WP_002892774.1,cds-WP_032429672.1,cds-WP_002887789.1,cds-WP_002918364.1,cds-AF52_RS22890
3508,cds-WP_004151401.1,cds-WP_002901783.1,cds-WP_004180366.1,cds-WP_002887800.1,cds-WP_002919206.1,cds-WP_002918738.1,cds-WP_032429528.1,cds-WP_004151922.1,cds-WP_002909085.1,cds-WP_020802054.1,cds-WP_002914063.1,cds-WP_004151336.1
3509,cds-WP_002918364.1,cds-WP_004151717.1,cds-WP_004179766.1,cds-WP_021440034.1,cds-WP_004151930.1,cds-WP_032430210.1,cds-WP_000868187.1,cds-WP_002918214.1,cds-WP_004147847.1,cds-WP_032430077.1,cds-WP_004140076.1,cds-WP_002910097.1
3510,cds-WP_004179681.1,cds-WP_002914769.1,cds-WP_002914158.1,cds-WP_004180447.1,cds-WP_032429829.1,cds-WP_002920260.1,cds-WP_021441205.1,cds-WP_004144780.1,cds-WP_032429675.1,cds-WP_020324670.1,cds-WP_002917952.1,cds-WP_004151407.1
3511,cds-WP_002922463.1,cds-WP_004888422.1,cds-WP_002896376.1,cds-WP_021440225.1,cds-WP_000135058.1,cds-WP_002886954.1,cds-WP_002922510.1,cds-WP_004144995.1,cds-WP_002884331.1,cds-WP_004146659.1,cds-WP_004148994.1,cds-WP_002911479.1
3512,cds-WP_002882903.1,cds-WP_025710954.1,cds-WP_032421047.1,cds-WP_002907778.1,cds-WP_021440563.1,cds-WP_021441237.1,cds-WP_032430148.1,cds-WP_002918248.1,cds-WP_002883295.1,cds-WP_032429691.1,cds-WP_002921200.1,cds-WP_002910105.1
3513,cds-WP_050484291.1,cds-WP_032429510.1,cds-WP_002896365.1,cds-WP_002883400.1,cds-WP_002918250.1,cds-WP_004212571.1,cds-WP_004145598.1,cds-WP_004151902.1,cds-WP_002898398.1,cds-WP_002913207.1,cds-WP_002918736.1,cds-WP_002900680.1
3514,cds-WP_021440939.1,cds-WP_002894472.1,cds-WP_002911386.1,cds-WP_002916615.1,cds-WP_004888422.1,cds-WP_002916844.1,cds-WP_002883293.1,cds-WP_023301515.1,cds-WP_032429468.1,cds-WP_002884807.1,cds-WP_002901787.1,cds-WP_032429674.1
3515,cds-WP_002893035.1,cds-WP_000831330.1,cds-WP_004151336.1,cds-WP_002887961.1,cds-WP_004146034.1,cds-WP_004890861.1,cds-WP_004142808.1,cds-WP_004178379.1,cds-WP_023157913.1,cds-WP_020324582.1,cds-WP_002913889.1,cds-WP_002887843.1
3516,cds-WP_002890348.1,cds-WP_021440939.1,cds-WP_004178885.1,cds-WP_002922664.1,cds-WP_002919259.1,cds-WP_002916845.1,cds-WP_032429671.1,cds-WP_002888644.1,cds-WP_004145825.1,cds-WP_002895876.1,cds-WP_002910902.1,cds-WP_002888638.1
3517,cds-WP_004178258.1,cds-WP_021441231.1,cds-WP_002910846.1,cds-AF52_RS25155,cds-WP_002885669.1,cds-WP_002913158.1,cds-WP_032430211.1,cds-WP_002894734.1,cds-WP_002913210.1,cds-WP_002898390.1,cds-WP_002883383.1,cds-WP_001062678.1
3518,cds-WP_004183942.1,cds-WP_002893035.1,cds-AF52_RS21745,cds-WP_072001575.1,cds-WP_002917960.1,cds-WP_004145524.1,cds-WP_002882894.1,cds-WP_021441063.1,cds-WP_002916849.1,cds-WP_004151147.1,cds-WP_002894730.1,cds-WP_002913156.1
3519,cds-AF52_RS11815,cds-WP_002914277.1,cds-WP_004145671.1,cds-WP_002887848.1,cds-WP_004145905.1,cds-WP_000242758.1,cds-WP_004174339.1,cds-WP_002894747.1,cds-WP_032429891.1,cds-WP_002887806.1,cds-WP_032428655.1,cds-WP_000868187.1
3520,cds-WP_004151550.1,cds-WP_004183942.1,cds-WP_032430134.1,cds-WP_050484272.1,cds-WP_002898139.1,cds-WP_032429693.1,cds-WP_002914145.1,cds-WP_004151523.1,cds-WP_004179681.1,cds-WP_004145442.1,cds-WP_160333877.1,cds-AF52_RS26600
3521,cds-WP_002885085.1,cds-WP_004196998.1,cds-WP_002889703.1,cds-WP_021440752.1,cds-WP_004149562.1,cds-WP_002882753.1,cds-WP_002444653.1,cds-WP_004181378.1,cds-WP_002913807.1,cds-WP_004151066.1,cds-WP_021440561.1,cds-WP_002920115.1
3522,cds-WP_002913227.1,cds-WP_002920240.1,cds-WP_032429883.1,cds-WP_004176653.1,cds-WP_004182478.1,cds-WP_002919259.1,cds-WP_002922127.1,cds-WP_004145100.1,cds-WP_004180423.1,cds-WP_004152310.1,cds-WP_002907489.1,cds-AF52_RS14400
3523,cds-WP_021440639.1,cds-AF52_RS11815,cds-WP_002889429.1,cds-WP_002916785.1,cds-WP_002895068.1,cds-WP_004145536.1,cds-WP_002884725.1,cds-WP_002884327.1,cds-WP_019704316.1,cds-WP_004142750.1,cds-WP_032428268.1,cds-AF52_RS26545
3524,cds-WP_002907812.1,cds-WP_002882917.1,cds-WP_004152360.1,cds-WP_002883303.1,cds-WP_004178645.1,cds-WP_032430401.1,cds-WP_032417624.1,cds-WP_002916480.1,cds-WP_004185555.1,cds-WP_013815099.1-79,cds-WP_002915106.1,cds-WP_002898139.1
3525,cds-WP_002901780.1,cds-WP_004149357.1,cds-AF52_RS08260,cds-WP_023301525.1,cds-WP_002882520.1,cds-WP_021440991.1,cds-WP_002911440.1,cds-WP_004190366.1,cds-WP_002913203.1,cds-WP_004173904.1,cds-WP_004174438.1,cds-WP_032429671.1
3526,cds-WP_021441160.1,cds-WP_004200363.1,cds-WP_002910437.1,cds-WP_004174017.1,cds-WP_001124225.1,cds-WP_002895049.1,cds-WP_020801633.1,cds-WP_002888741.1,cds-WP_002903315.1,cds-WP_032429661.1,cds-WP_002920260.1,cds-WP_004150817.1
3527,cds-WP_032429589.1,cds-WP_002914153.1,cds-WP_004151865.1,cds-WP_004149288.1,cds-WP_002884344.1,cds-WP_032429678.1,cds-WP_002886954.1,cds-WP_032429691.1,cds-WP_021440034.1,cds-WP_004151364.1,cds-WP_002917960.1,cds-AF52_RS09845
3528,cds-WP_002901486.1,cds-WP_004192071.1,cds-WP_002914771.1,cds-WP_002891624.1,cds-WP_002884034.1,cds-WP_002884034.1,cds-WP_004190366.1,cds-WP_002884807.1,cds-WP_002914072.1,cds-WP_002898303.1,cds-WP_002889327.1,cds-WP_002895068.1
3529,cds-WP_014343181.1,cds-WP_002901780.1,cds-WP_002901249.1,cds-WP_004176687.1,cds-WP_021441462.1,cds-WP_002913178.1,cds-WP_002902772.1,cds-WP_004142216.1,cds-WP_020805029.1,cds-WP_002907730.1,cds-WP_001138115.1,cds-WP_004142808.1
3530,cds-WP_002887961.1,cds-WP_002895061.1,cds-WP_023287248.1,cds-WP_032430230.1,cds-WP_002882918.1,cds-WP_004146726.1,cds-WP_002888638.1,cds-WP_004151147.1,cds-WP_004145938.1,cds-WP_002916860.1,cds-WP_004151550.1,cds-WP_000522253.1
3531,cds-AF52_RS25155,cds-WP_032429589.1,cds-WP_004183942.1,cds-WP_032429631.1,cds-WP_004174700.1,cds-WP_002891634.1,cds-WP_032429550.1,cds-WP_004145442.1,cds-WP_004118246.1,cds-WP_002882539.1,cds-WP_032429693.1,cds-AF52_RS27245
3532,cds-WP_050484272.1,cds-WP_004192057.1,cds-WP_004144765.1,cds-WP_004150783.1,cds-WP_004145526.1,cds-WP_004142166.1,cds-WP_004186731.1,cds-WP_004152310.1,cds-WP_002916052.1,cds-WP_021440795.1,cds-WP_002910918.1,cds-WP_002886827.1
3533,cds-WP_004174691.1,cds-WP_002923306.1,cds-AF52_RS11815,cds-WP_023301620.1,cds-WP_004147253.1,cds-WP_002885662.1,cds-AF52_RS0123225,cds-WP_002908297.1,cds-WP_002888056.1,cds-WP_012737128.1,cds-WP_002914070.1,cds-WP_002914069.1
3534,cds-WP_032430232.1,cds-WP_002907778.1,cds-WP_002920564.1,cds-WP_004179068.1,cds-WP_004140718.1,cds-WP_032429681.1,cds-WP_021440991.1,cds-WP_002913162.1,cds-WP_004152282.1,cds-WP_002898408.1,cds-WP_032417115.1,cds-WP_002895839.1
3535,cds-AF52_RS10495,cds-WP_009307478.1,cds-WP_004174747.1,cds-WP_050484274.1,cds-WP_002889632.1,cds-WP_004151445.1,cds-WP_032428466.1,cds-WP_032429478.1,cds-WP_002883772.1,cds-WP_004151554.1,cds-WP_002913178.1,cds-AF52_RS08005
3536,cds-WP_050484274.1,cds-WP_004143816.1,cds-WP_002885085.1,cds-AF52_RS17780,cds-WP_002885145.1,cds-WP_001140434.1,cds-WP_002898967.1,cds-WP_004177335.1,cds-WP_002911440.1,cds-WP_002887976.1,cds-WP_002918467.1,cds-WP_004145536.1
3537,cds-AF52_RS17780,cds-WP_004151379.1,cds-WP_072198875.1,cds-WP_004151854.1,cds-WP_002918214.1,cds-WP_001062678.1,cds-WP_032429678.1,cds-WP_004885708.1,cds-WP_004145555.1,cds-WP_002898422.1,cds-WP_002890398.1,cds-WP_004214006.1
3538,cds-WP_002907771.1,cds-WP_002887961.1,cds-WP_002901785.1,cds-WP_004145533.1,cds-WP_004177729.1,cds-WP_002922463.1,cds-WP_002909055.1,cds-WP_004151350.1,cds-WP_002922415.1,cds-WP_004180497.1,cds-WP_002911459.1,cds-WP_002885691.1
3539,cds-WP_004140266.1,cds-WP_002920554.1,cds-WP_002913227.1,cds-WP_004183273.1,cds-WP_004178561.1,cds-WP_002918559.1,cds-WP_002911479.1,cds-WP_002918465.1,cds-WP_020324632.1,cds-WP_002913498.1,cds-WP_004146726.1,cds-AF52_RS26980
3540,cds-WP_032429941.1,cds-WP_009485014.1,cds-WP_004192071.1,cds-WP_004143414.1,cds-WP_004144994.1,cds-WP_002887979.1,cds-WP_002895043.1,cds-WP_004178018.1,cds-WP_002882729.1,cds-WP_004164645.1,cds-WP_021314296.1,cds-WP_004151552.1
3541,cds-WP_021441191.1,cds-WP_072001575.1,cds-WP_002901780.1,cds-WP_002894404.1,cds-WP_004140835.1,cds-WP_002898148.1,cds-WP_002916479.1,cds-WP_021440874.1,cds-WP_004150069.1,cds-WP_002910900.1,cds-WP_002891634.1,cds-AF52_RS27040
3542,cds-WP_002883224.1,cds-WP_002898585.1,cds-WP_002899099.1,cds-WP_002889450.1,cds-WP_032429678.1,cds-WP_032430302.1,cds-WP_002911385.1,cds-WP_032428394.1,cds-WP_002889316.1,cds-WP_023328505.1,cds-WP_004151209.1,cds-AF52_RS27260
3543,cds-WP_002895166.1,cds-WP_004176687.1,cds-WP_032429589.1,cds-WP_002895051.1,cds-WP_032429917.1,cds-WP_002890395.1,cds-WP_032430277.1,cds-WP_100181659.1,cds-WP_002912967.1,cds-WP_004150842.1,cds-WP_002895049.1,cds-WP_000242758.1
3544,cds-WP_004145907.1,cds-WP_032430230.1,cds-WP_004180447.1,cds-WP_032430337.1,cds-WP_002903315.1,cds-WP_004186731.1,cds-WP_032428356.1,cds-WP_021441401.1,cds-WP_004900541.1,cds-WP_002891465.1,cds-WP_002882753.1,cds-WP_002919748.1
3545,cds-WP_002890204.1,cds-WP_002885227.1,cds-WP_002911522.1,cds-WP_032429976.1,cds-WP_004150456.1,cds-WP_021441205.1,cds-AF52_RS0123645,cds-WP_002913156.1,cds-WP_004185965.1,cds-WP_002883307.1,cds-WP_002913162.1,cds-WP_002913016.1
3546,cds-WP_002894738.1,cds-WP_085903200.1,cds-WP_002895665.1,cds-WP_021440689.1,cds-WP_002918372.1,cds-WP_002920861.1,cds-WP_002919751.1,cds-WP_004146783.1,cds-WP_002916499.1,cds-WP_004151350.1,cds-WP_004893550.1,cds-WP_002916480.1
3547,cds-WP_021314545.1,cds-WP_050484274.1,cds-WP_002916615.1,cds-WP_021314545.1,cds-WP_002913195.1,cds-WP_002911427.1,cds-WP_002913838.1,cds-WP_050484277.1,cds-WP_004144655.1,cds-WP_002903384.1,cds-WP_032429644.1,cds-AF52_RS27655
3548,cds-WP_032430258.1,cds-AF52_RS17780,cds-WP_032430253.1,cds-WP_002903693.1,cds-WP_002920115.1,cds-WP_002895839.1,cds-WP_001741945.1,cds-WP_002913824.1,cds-WP_032429922.1,cds-WP_002888638.1,cds-WP_002908859.1,cds-WP_004177236.1
3549,cds-WP_002903693.1,cds-WP_021313170.1,cds-WP_002887961.1,cds-WP_020806188.1-6,cds-WP_002895839.1,cds-WP_032429917.1,cds-WP_004178645.1,cds-WP_004146797.1,cds-WP_002921434.1,cds-WP_004178230.1,cds-WP_002444653.1,cds-WP_002918379.1
3550,cds-AF52_RS21755,cds-WP_002917907.1,cds-WP_002916597.1,cds-WP_032429634.1,cds-WP_004147672.1,cds-WP_004152033.1,cds-WP_002922463.1,cds-WP_023158026.1,cds-WP_002910887.1,cds-WP_002886897.1,cds-AF52_RS27250,cds-WP_004144994.1
3551,cds-WP_077254746.1,cds-WP_002883400.1,cds-WP_072001575.1,cds-WP_002918375.1,cds-WP_002910443.1,cds-WP_002922427.1,cds-WP_002914069.1,cds-WP_032429468.1,cds-WP_004144971.1,cds-WP_013815099.1-22,cds-WP_002922909.1,cds-AF52_RS27415
3552,cds-AF52_RS19130,cds-WP_002921337.1,cds-WP_050484272.1,cds-WP_002901554.1,cds-WP_002910407.1,cds-WP_002890412.1,cds-WP_004151980.1,cds-WP_002913210.1,cds-WP_002888623.1,cds-WP_002913196.1,cds-WP_002918559.1,cds-AF52_RS27385
3553,cds-AF52_RS0124460,cds-WP_002883389.1,cds-WP_002887863.1,cds-WP_000135199.1,cds-WP_002888644.1,cds-WP_002910393.1,cds-WP_032429939.1,cds-WP_002921438.1,cds-WP_032429664.1,cds-WP_002905540.1,cds-WP_002890412.1,cds-WP_032429528.1
3554,cds-WP_004173905.1,cds-WP_032429941.1,cds-WP_002883400.1,cds-WP_004210690.1,cds-WP_021441063.1,cds-WP_004151552.1,cds-AF52_RS0124105,cds-WP_002913827.1,cds-WP_002889699.1,cds-WP_004178018.1,cds-WP_000091955.1,cds-AF52_RS27235
3555,cds-WP_016947259.1,cds-WP_004140735.1,cds-WP_002918371.1,cds-WP_002898418.1,cds-WP_020802294.1,cds-WP_002914067.1,cds-WP_004140277.1,cds-WP_002917952.1,cds-WP_016947259.1,cds-WP_002910083.1,cds-WP_002887979.1,cds-AF52_RS26590
3556,cds-WP_002902889.1,cds-WP_021441191.1,cds-WP_002891624.1,cds-WP_032429685.1,cds-WP_004151206.1,cds-WP_002884631.1,cds-WP_002913156.1,cds-WP_002913360.1,cds-WP_002911547.1,cds-WP_004151538.1,cds-WP_004151070.1,cds-AF52_RS27330
3557,cds-WP_004146997.1,cds-WP_004145264.1,cds-WP_004176687.1,cds-WP_004176566.1,cds-WP_002911459.1,cds-WP_000522253.1,cds-WP_004107293.1,cds-WP_021440034.1,cds-WP_004183870.1,cds-WP_002913221.1,cds-WP_004192475.1,cds-WP_032429939.1
3558,cds-WP_032429634.1,cds-WP_032429691.1,cds-WP_023301620.1,cds-WP_002439184.1,cds-WP_002882911.1,cds-WP_004186740.1,cds-WP_032429917.1,cds-WP_020805029.1,cds-WP_002913148.1,cds-WP_004145396.1,cds-WP_004186731.1,cds-WP_032430302.1
3559,cds-WP_004151320.1,cds-WP_032430077.1,cds-WP_050484274.1,cds-WP_004145564.1,cds-WP_021440991.1,cds-WP_032428466.1,cds-WP_002895837.1,cds-WP_002914033.1,cds-WP_032423667.1,cds-WP_002892203.1,cds-WP_004144939.1,cds-AF52_RS27605
3560,cds-WP_002916317.1,cds-WP_021440689.1,cds-WP_002889452.1,cds-WP_050484295.1,cds-WP_002914067.1,cds-WP_021440816.1,cds-WP_004180506.1,cds-WP_002915977.1,cds-WP_032429406.1,cds-WP_004190339.1,cds-WP_002884036.1,cds-AF52_RS27585
3561,cds-WP_002918375.1,cds-WP_009309280.1,cds-WP_002908859.1,cds-WP_002885537.1,cds-WP_000429386.1,cds-WP_032429675.1,cds-WP_002910900.1,cds-WP_021440037.1,cds-WP_002888324.1,cds-WP_002913417.1,cds-WP_002919796.1,cds-AF52_RS27170
3562,cds-WP_032414845.1,cds-WP_004177783.1,cds-WP_050484295.1,cds-WP_002910089.1,cds-WP_004212174.1,cds-WP_002913160.1,cds-WP_002916480.1,cds-WP_002894949.1,cds-WP_002886970.1,cds-WP_002918423.1,cds-WP_001251971.1,cds-AF52_RS27035
3563,cds-WP_004174799.1,cds-WP_002910198.1,cds-WP_004145992.1,cds-WP_002910077.1,cds-WP_032422490.1,cds-WP_032430156.1,cds-WP_032430302.1,cds-WP_002912871.1,cds-WP_004177655.1,cds-WP_002922501.1,cds-AF52_RS27125,cds-AF52_RS26200
3564,cds-WP_023279029.1,cds-WP_002903693.1,cds-WP_002883389.1,cds-WP_002883412.1,cds-WP_002913148.1,cds-WP_002898139.1,cds-WP_002913150.1,cds-WP_004141463.1,cds-WP_002888565.1,cds-WP_002890395.1,cds-WP_032429649.1,cds-WP_002434222.1
3565,cds-WP_002914033.1,cds-WP_002910905.1,cds-WP_021313403.1,cds-WP_032428721.1,cds-WP_004191727.1,cds-WP_004148754.1,cds-WP_002913019.1,cds-WP_021314296.1,cds-WP_032429542.1,cds-WP_032430407.1,cds-WP_004152033.1,cds-AF52_RS27080
3566,cds-WP_002916310.1,cds-WP_032429634.1,cds-WP_002911374.1,cds-WP_032428425.1,cds-WP_004151928.1,cds-WP_020802294.1,cds-WP_004173905.1,cds-WP_020324632.1,cds-WP_004179068.1,cds-AF52_RS27655,cds-WP_004183630.1,cds-AF52_RS11970
3567,cds-WP_002912996.1,cds-WP_002901631.1,cds-WP_004151547.1,cds-WP_004140697.1,cds-WP_002913016.1,cds-WP_002899276.1,cds-WP_004186740.1,cds-WP_004183439.1,cds-WP_004144972.1,cds-WP_021440874.1,cds-WP_002885662.1,cds-AF52_RS26610
3568,cds-WP_002898418.1,cds-WP_004152420.1,cds-WP_002895841.1,cds-WP_002920548.1,cds-WP_002919126.1,cds-WP_004146997.1,cds-WP_002884342.1,cds-WP_002915259.1,cds-WP_002916862.1,cds-WP_021440811.1,cds-WP_032430414.1,cds-WP_187079182.1
3569,cds-WP_002910405.1,cds-WP_032414845.1,cds-WP_032430337.1,cds-WP_004152020.1,cds-WP_032429680.1,cds-WP_002882894.1,cds-WP_002898198.1,cds-WP_002921434.1,cds-WP_004176358.1,cds-WP_004211885.1,cds-WP_002883222.1,cds-WP_001140434.1
3570,cds-WP_002883417.1,cds-WP_002914119.1,cds-WP_032429976.1,cds-WP_004143010.1,cds-WP_002922415.1,cds-WP_004150358.1,cds-WP_002914027.1,cds-WP_004179067.1,cds-WP_002918653.1,cds-WP_004151854.1,cds-WP_002919224.1,cds-WP_002882755.1
3571,cds-WP_032429906.1,cds-WP_002913807.1,cds-WP_021314545.1,cds-WP_004145090.1,cds-WP_032429681.1,cds-WP_002887805.1,cds-WP_004901172.1,cds-WP_012068464.1,cds-WP_032430299.1,cds-WP_004174357.1,cds-WP_004890861.1,cds-WP_002884342.1
3572,cds-WP_004177332.1,cds-WP_004141917.1,cds-WP_002903693.1,cds-WP_032429971.1,cds-WP_004151107.1,cds-WP_032429528.1,cds-WP_002895071.1,cds-WP_021440118.1,cds-WP_002886927.1,cds-WP_002894773.1,cds-WP_032430213.1,cds-WP_170965341.1
3573,cds-WP_032429414.1,cds-WP_002898418.1,cds-WP_021440085.1,cds-WP_002911407.1,cds-WP_004146797.1,cds-WP_002882911.1,cds-WP_002910105.1,cds-WP_004186731.1,cds-WP_004145858.1,cds-WP_002896399.1,cds-WP_021440816.1,cds-AF52_RS26890
3574,cds-WP_071526670.1,cds-WP_002883417.1,cds-AF52_RS21755,cds-WP_002883449.1,cds-WP_004192057.1,cds-WP_032429569.1,cds-WP_002434222.1,cds-WP_002922413.1,cds-WP_002913150.1,cds-WP_004144926.1,cds-WP_002913360.1,cds-WP_002909055.1
3575,cds-WP_032428827.1,cds-WP_019704102.1,cds-AF52_RS19130,cds-WP_004188324.1,cds-WP_020802054.1,cds-WP_002918364.1,cds-WP_002919754.1,cds-WP_004148802.1,cds-AF52_RS26980,cds-WP_004900926.1,cds-WP_002889308.1,cds-WP_032428356.1
3576,cds-WP_002896399.1,cds-WP_002907652.1,cds-AF52_RS0124460,cds-WP_004180437.1,cds-WP_002914149.1,cds-WP_002891641.1,cds-WP_002910443.1,cds-WP_002886970.1,cds-WP_002887955.1,cds-WP_032428394.1,cds-WP_002899294.1,cds-WP_004146997.1
3577,cds-WP_032429909.1,cds-WP_004197062.1,cds-WP_032429512.1,cds-WP_021440593.1,cds-WP_002890395.1,cds-WP_002894539.1,cds-WP_004175465.1,cds-WP_023302155.1,cds-WP_002916864.1,cds-WP_013815099.1-83,cds-WP_020802294.1,cds-WP_004174339.1
3578,cds-WP_001157751.1,cds-WP_004143800.1,cds-WP_032429634.1,cds-WP_004140269.1,cds-WP_032429691.1,cds-WP_002895089.1,cds-WP_002895068.1,cds-WP_032428655.1,cds-WP_032430294.1,cds-WP_002894742.1,cds-WP_002919665.1,cds-WP_171290763.1
3579,cds-WP_004149864.1,cds-WP_032429414.1,cds-WP_032414845.1,cds-WP_004147935.1,cds-WP_002882894.1,cds-WP_002918241.1,cds-WP_002884034.1,cds-WP_002888550.1,cds-WP_004152427.1,cds-WP_004212524.1,cds-WP_004178645.1,cds-WP_002918241.1
3580,cds-WP_002918226.1,cds-WP_002910404.1,cds-WP_004174799.1,cds-WP_032428460.1,cds-WP_000135199.1,cds-WP_002917952.1,cds-WP_002919748.1,cds-WP_004176358.1,cds-WP_032417044.1,cds-WP_032428443.1,cds-WP_032429464.1,cds-WP_002916277.1
3581,cds-WP_002910720.1,cds-WP_014907855.1,cds-WP_014907250.1,cds-WP_004145972.1,cds-WP_004152310.1,cds-WP_002911479.1,cds-WP_002894394.1,cds-WP_002886927.1,cds-WP_002884725.1,cds-WP_002922397.1,cds-AF52_RS19800,cds-WP_002916508.1
3582,cds-WP_002903720.1,cds-WP_002918568.1,cds-WP_002898418.1,cds-WP_002916499.1,cds-WP_002889699.1,cds-WP_000103754.1,cds-WP_004140076.1,cds-WP_032428654.1,cds-WP_032417624.1,cds-WP_002913839.1,cds-WP_002899276.1,cds-AF52_RS16545
3583,cds-WP_012737430.1,cds-WP_004180422.1,cds-WP_004145564.1,cds-WP_004148860.1,cds-WP_032429661.1,cds-WP_002890400.1,cds-WP_000290724.1,cds-WP_002922415.1,cds-WP_004190366.1,cds-WP_002895047.1,cds-WP_002922420.1,cds-WP_004147373.1
3584,cds-WP_002913200.1,cds-WP_004151748.1,cds-WP_002919662.1,cds-WP_004145330.1,cds-WP_002908297.1,cds-WP_002918736.1,cds-WP_002895839.1,cds-WP_032429482.1,cds-WP_002902772.1,cds-WP_013815099.1-47,cds-WP_002916479.1,cds-AF52_RS20245
3585,cds-WP_004145972.1,cds-WP_002883449.1,cds-WP_002910030.1,cds-WP_002883427.1,cds-WP_032429464.1,cds-WP_002912827.1,cds-WP_004148754.1,cds-WP_002885424.1,cds-AF52_RS27245,cds-WP_002901236.1,cds-WP_002911381.1,cds-AF52_RS22870
3586,cds-WP_004144746.1,cds-WP_004176879.1,cds-WP_004188553.1,cds-WP_004211006.1,cds-WP_002890412.1,cds-WP_004185057.1,cds-WP_002918736.1,cds-WP_002884725.1,cds-WP_002913019.1,cds-WP_002894706.1,cds-WP_002898220.1,cds-WP_004142216.1
3587,cds-WP_004152310.1,cds-WP_002903720.1,cds-WP_004151228.1,cds-WP_002887711.1,cds-WP_002888638.1,cds-WP_014907019.1,cds-WP_001181005.1,cds-WP_032430148.1,cds-WP_004148858.1,cds-WP_002890278.1,cds-WP_002918250.1,cds-AF52_RS27300
3588,cds-WP_002882922.1,cds-WP_032429835.1,cds-WP_004151710.1,cds-WP_004149392.1,cds-WP_004151979.1,cds-WP_004175465.1,cds-WP_002883383.1,cds-WP_002902772.1,cds-AF52_RS27260,cds-WP_013815099.1-68,cds-WP_002919766.1,cds-WP_179139609.1
3589,cds-WP_002917682.1,cds-WP_004145972.1,cds-WP_002913208.1,cds-WP_021440363.1,cds-WP_032430211.1,cds-WP_002887897.1,cds-WP_000103754.1,cds-AF52_RS27905,cds-WP_004141771.1,cds-WP_002914342.1,cds-WP_002921438.1,cds-WP_004189469.1
3590,cds-WP_032429554.1,cds-WP_004184823.1,cds-WP_021440992.1,cds-WP_032429636.1,cds-WP_032428655.1,cds-WP_002918372.1,cds-WP_002907489.1,cds-WP_002917954.1,cds-AF52_RS27605,cds-WP_004174747.1,cds-WP_002888329.1,cds-AF52_RS01000
3591,cds-WP_021440607.1,cds-AF52_RS0123990,cds-WP_021440245.1,cds-WP_032429630.1,cds-WP_002895043.1,cds-WP_002910900.1,cds-WP_004150943.1,cds-WP_002895839.1,cds-WP_004177363.1,cds-WP_032429669.1,cds-WP_002922413.1,cds-WP_002885145.1
3592,cds-WP_004150824.1,cds-WP_004149864.1,cds-WP_032429971.1,cds-WP_004150824.1,cds-WP_002920566.1,cds-WP_002894753.1,cds-WP_032428268.1,cds-WP_002894954.1,cds-WP_032430135.1,cds-WP_002913824.1,cds-AF52_RS26695,cds-WP_004107293.1
3593,cds-WP_004174272.1,cds-WP_004150950.1,cds-WP_050484291.1,cds-WP_002892173.1,cds-WP_004147333.1,cds-WP_004142808.1,cds-WP_004142216.1,cds-WP_021441407.1,cds-WP_004173905.1,cds-WP_002909085.1,cds-WP_004151979.1,cds-WP_002910407.1
3594,cds-WP_004149825.1,cds-WP_002907654.1,cds-WP_002883425.1,cds-AF52_RS09835,cds-WP_023302155.1,cds-WP_004176729.1,cds-WP_032429675.1,cds-WP_020802049.1,cds-WP_002898198.1,cds-WP_004180506.1,cds-WP_002910917.1,cds-WP_050484295.1
3595,cds-WP_032429785.1,cds-WP_004179681.1,cds-WP_004140269.1,cds-WP_002883426.1,cds-WP_004150245.1,cds-WP_000729185.1,cds-WP_004145536.1,cds-WP_032430135.1,cds-WP_004177729.1,cds-WP_004142209.1,cds-WP_002912871.1,cds-WP_004164645.1
3596,cds-WP_016529833.1,cds-WP_002898165.1,cds-WP_012068490.1,cds-WP_004174272.1,cds-WP_032428773.1,cds-WP_021441401.1,cds-WP_002885691.1,cds-WP_021441082.1,cds-WP_032430213.1,cds-WP_002913890.1,cds-WP_002922461.1,cds-AF52_RS0124695
